"","player","pitch_type","year","rank","perc","sim_player"
"22616",607572,"SL","2019","second","96.2493827605673",457429
"22617",607572,"SL","2021","second","96.9065376547741",434538
"22618",624586,"SL","2016","second","96.573122458969",501955
"22619",624586,"SL","2017","second","96.8174349624493",623184
"22620",624586,"SL","2021","second","95.2204019709521",621107
"22621",641712,"SL","2018","second","95.2243365861777",641871
"22622",641712,"SL","2019","second","97.0270749737336",623184
"22623",641712,"SL","2022","second","97.3759787542579",571476
"22624",543339,"SL","2015","second","96.1217245475039",450275
"22625",543339,"SL","2016","second","95.8371451002423",502188
"22626",543339,"SL","2017","second","95.4983932107081",471911
"22627",543339,"SL","2018","second","96.2122613420276",592314
"22628",543339,"SL","2019","second","95.7636710721033",664141
"22629",543339,"SL","2021","second","96.5779899822143",489334
"22630",543339,"SL","2022","second","96.628338600473",542432
"22631",676714,"SL","2022","second","96.5788539052985",642397
"22632",453172,"SL","2015","second","95.854820738876",456701
"22633",453172,"SL","2016","second","96.1376645929565",641793
"22634",453172,"SL","2017","second","97.5032488921469",650530
"22635",453172,"SL","2018","second","97.0659306086234",594577
"22636",571800,"SL","2015","second","96.7445663795081",444436
"22637",571800,"SL","2016","second","95.057324220253",670456
"22638",571800,"SL","2018","second","95.4894381835428",592547
"22639",571800,"SL","2021","second","96.855825957565",434628
"22640",571800,"SL","2022","second","96.8777499986885",622075
"22641",628452,"SL","2015","second","94.9492109510673",543964
"22642",628452,"SL","2016","second","95.9390390566922",600917
"22643",628452,"SL","2017","second","95.4203742406108",518715
"22644",628452,"SL","2018","second","95.5349349718973",670036
"22645",628452,"SL","2019","second","95.9467850161232",600917
"22646",628452,"SL","2021","second","96.6070274111239",592848
"22647",628452,"SL","2022","second","95.4949661587543",592351
"22648",500872,"SL","2017","second","96.6390388988504",502032
"22649",608344,"SL","2019","second","95.6975630724077",593974
"22650",608344,"SL","2021","second","95.5436150600638",592662
"22651",547874,"SL","2015","second","96.327706896351",625643
"22652",547874,"SL","2016","second","95.5041546995808",573046
"22653",429719,"SL","2015","second","96.2880878494373",501955
"22654",429719,"SL","2016","second","96.8311864889084",445213
"22655",429719,"SL","2017","second","97.6310416515368",641793
"22656",429719,"SL","2018","second","97.2181189918658",623184
"22657",429719,"SL","2019","second","97.9009776088907",605540
"22658",543351,"SL","2019","second","96.9085202014745",641771
"22659",543351,"SL","2021","second","97.2470812541077",592826
"22660",592426,"SL","2017","second","96.0338892488131",501381
"22661",592426,"SL","2018","second","95.4009691550162",624586
"22662",592426,"SL","2019","second","96.1319613377105",661395
"22663",592426,"SL","2021","second","93.7863473419179",656638
"22664",667427,"SL","2022","second","93.2060230123232",446399
"22665",657624,"SL","2019","second","95.7173575100452",519076
"22666",445276,"SL","2019","second","96.1311550853637",608678
"22667",445276,"SL","2021","second","94.3851563234361",656546
"22668",445276,"SL","2022","second","93.6436681469757",664918
"22669",664299,"SL","2021","second","95.5717314075044",592346
"22670",664299,"SL","2022","second","95.911140388811",446372
"22671",643377,"SL","2021","second","95.2911238727677",543243
"22672",643377,"SL","2022","second","95.1308952329512",543243
"22673",592433,"SL","2016","second","95.7406223220192",670950
"22674",543359,"SL","2015","second","95.7500079258348",669211
"22675",543359,"SL","2016","second","95.9404163918853",663531
"22676",543359,"SL","2017","second","95.4826537461538",553878
"22677",543359,"SL","2018","second","94.7626902342878",573124
"22678",657228,"SL","2019","second","95.9486859846602",444468
"22679",666204,"SL","2022","second","95.4023509811335",595032
"22680",641729,"SL","2017","second","95.7627715331265",621107
"22681",641729,"SL","2018","second","96.0452601566695",647315
"22682",641729,"SL","2019","second","97.6501645666336",453172
"22683",641729,"SL","2021","second","96.6942469348282",601713
"22684",641729,"SL","2022","second","95.8028326089187",669270
"22685",434622,"SL","2015","second","96.2893987297588",664054
"22686",434622,"SL","2016","second","96.1242078704192",429722
"22687",434622,"SL","2017","second","95.7958206932782",468504
"22688",598271,"SL","2018","second","95.9999655730851",613317
"22689",598271,"SL","2019","second","95.2560571842461",518516
"22690",605304,"SL","2015","second","95.7480900805102",477569
"22691",605304,"SL","2016","second","96.3027912698927",571666
"22692",518858,"SL","2015","second","95.8410048248723",544727
"22693",518858,"SL","2016","second","96.0750508453042",517593
"22694",518858,"SL","2018","second","96.2528672097295",544727
"22695",518858,"SL","2021","second","96.8783531648059",606131
"22696",596001,"SL","2017","second","95.3280040138695",456696
"22697",596001,"SL","2018","second","96.9891351979332",573109
"22698",596001,"SL","2019","second","95.8145137740966",475054
"22699",596001,"SL","2021","second","96.8196784182515",607457
"22700",596001,"SL","2022","second","96.4653173740058",475054
"22701",642558,"SL","2019","second","96.8692540918792",643338
"22702",592454,"SL","2017","second","96.3610829735789",592848
"22703",621076,"SL","2021","second","97.2516036517591",621107
"22704",621076,"SL","2022","second","97.6203121593535",621107
"22705",431148,"SL","2015","second","94.5463912817688",448609
"22706",431148,"SL","2016","second","95.0427169545261",594840
"22707",641745,"SL","2018","second","96.4727162942138",656302
"22708",641745,"SL","2019","second","96.0339250304604",656302
"22709",641745,"SL","2021","second","95.6510169503742",605397
"22710",641745,"SL","2022","second","95.8009667185545",605397
"22711",656605,"SL","2019","second","97.4554614019781",594992
"22712",656605,"SL","2021","second","97.2698166975319",643338
"22713",656605,"SL","2022","second","95.8631496099294",663855
"22714",518875,"SL","2015","second","96.1099329160798",543208
"22715",518875,"SL","2016","second","95.9205719360331",543208
"22716",518875,"SL","2017","second","96.7174000422585",571666
"22717",518875,"SL","2018","second","96.3548481830903",571735
"22718",518875,"SL","2019","second","96.8801898304132",605254
"22719",523260,"SL","2015","second","95.4328453171215",542914
"22720",523260,"SL","2016","second","96.5719189075779",547179
"22721",523260,"SL","2017","second","96.0067921319403",547179
"22722",523260,"SL","2018","second","95.7609361655243",623184
"22723",502462,"SL","2015","second","95.8575336673014",544727
"22724",452718,"SL","2015","second","96.1704310545881",451596
"22725",664028,"SL","2018","second","94.9182413507987",657746
"22726",453178,"SL","2015","second","96.1218474406022",451661
"22727",453178,"SL","2016","second","95.6126300054323",543101
"22728",453178,"SL","2017","second","95.1485321229523",543101
"22729",477132,"SL","2015","second","95.0082023891561",445197
"22730",477132,"SL","2016","second","93.6096601992483",489119
"22731",477132,"SL","2017","second","94.9150514433232",458584
"22732",477132,"SL","2018","second","94.4431067596564",607644
"22733",477132,"SL","2019","second","94.9571015042278",592761
"22734",477132,"SL","2021","second","93.4377364548885",476595
"22735",477132,"SL","2022","second","95.0718069500167",681911
"22736",572971,"SL","2015","second","93.7285662399796",543219
"22737",572971,"SL","2016","second","94.2937593069379",500779
"22738",572971,"SL","2017","second","94.2194120659755",500779
"22739",572971,"SL","2018","second","94.2313763792499",500779
"22740",572971,"SL","2019","second","95.0274458586025",573064
"22741",572971,"SL","2021","second","94.5824589510086",518445
"22742",579328,"SL","2019","second","96.7378457738782",669211
"22743",579328,"SL","2021","second","95.9406105648363",656458
"22744",579328,"SL","2022","second","95.3021902190508",657031
"22745",547942,"SL","2021","second","94.3811076765048",657031
"22746",667463,"SL","2022","second","95.5334897928457",518516
"22747",650633,"SL","2021","second","96.0120574422544",669713
"22748",592468,"SL","2018","second","96.6475077720849",572998
"22749",641755,"SL","2019","second","95.4951929041047",547179
"22750",641755,"SL","2021","second","94.3811593586005",519151
"22751",641755,"SL","2022","second","95.5558192942687",502042
"22752",445213,"SL","2017","second","97.2559585102894",449173
"22753",669923,"SL","2022","second","94.5667585992211",663855
"22754",552640,"SL","2017","second","96.3412769339098",471911
"22755",552640,"SL","2018","second","96.2121974481928",676684
"22756",552640,"SL","2019","second","96.4641071823807",650204
"22757",552640,"SL","2021","second","96.1655854694959",608717
"22758",607309,"SL","2015","second","95.6766351784851",571666
"22759",607309,"SL","2016","second","95.2722945954116",607352
"22760",571858,"SL","2019","second","97.4561625896109",607219
"22761",446372,"SL","2015","second","97.2740651064754",607625
"22762",446372,"SL","2016","second","95.5278794272105",543101
"22763",543408,"SL","2015","second","96.7338261840602",346798
"22764",543408,"SL","2016","second","96.925261590495",346798
"22765",543408,"SL","2017","second","96.7552568508576",425786
"22766",502004,"SL","2015","second","97.4087259849393",488768
"22767",502004,"SL","2016","second","96.6069114616719",472610
"22768",502004,"SL","2017","second","96.8034362397405",475054
"22769",656629,"SL","2021","second","96.9756678950273",663855
"22770",656629,"SL","2022","second","96.0100286301689",543542
"22771",668820,"SL","2021","second","95.6317555123452",621107
"22772",571871,"SL","2015","second","94.3818735847799",543734
"22773",571871,"SL","2016","second","95.3210774255471",621385
"22774",571871,"SL","2017","second","95.0855093033448",457918
"22775",571871,"SL","2021","second","96.4010450930057",642003
"22776",641771,"SL","2016","second","97.0667279025951",621242
"22777",641771,"SL","2017","second","97.4403065894705",547179
"22778",641771,"SL","2018","second","96.8764390541367",592314
"22779",641771,"SL","2021","second","96.3605759395656",592351
"22780",641771,"SL","2022","second","96.3885693652221",592826
"22781",669270,"SL","2022","second","95.9435129977662",641729
"22782",605347,"SL","2019","second","97.3575030321549",599683
"22783",605347,"SL","2021","second","96.9557824073777",429719
"22784",605347,"SL","2022","second","96.4702191041803",543483
"22785",625643,"SL","2018","second","96.6281238609218",592826
"22786",625643,"SL","2019","second","96.7327691953835",592229
"22787",625643,"SL","2021","second","95.8424085680875",572044
"22788",625643,"SL","2022","second","96.021371323594",572102
"22789",661255,"SL","2019","second","95.8134847228864",476454
"22790",661255,"SL","2021","second","95.3503845151956",518489
"22791",669424,"SL","2022","second","96.7058881902351",534910
"22792",663567,"SL","2019","second","97.1285175227405",592229
"22793",659275,"SL","2017","second","95.5294640755156",425844
"22794",659275,"SL","2019","second","96.9528755526269",461872
"22795",659275,"SL","2021","second","96.555360217991",644364
"22796",659275,"SL","2022","second","96.6412125704727",607229
"22797",502009,"SL","2015","second","93.4746084972267",457915
"22798",502009,"SL","2016","second","94.4294513610138",572788
"22799",641778,"SL","2018","second","96.0994517367193",676050
"22800",641778,"SL","2019","second","96.410174378406",627894
"22801",641778,"SL","2021","second","95.1133471385469",434538
"22802",641778,"SL","2022","second","96.3069129913194",612672
"22803",571882,"SL","2016","second","95.8002442967457",434628
"22804",571882,"SL","2017","second","95.340397973783",592789
"22805",571882,"SL","2019","second","95.6665869573305",474521
"22806",571882,"SL","2021","second","95.8206445629208",601713
"22807",596271,"SL","2017","second","94.8050662125812",547874
"22808",596271,"SL","2018","second","95.5298033134426",607457
"22809",664875,"SL","2021","second","96.0487231167059",545343
"22810",664875,"SL","2022","second","94.2032445761664",621121
"22811",518927,"SL","2015","second","91.5225953831438",592761
"22812",518927,"SL","2016","second","91.8847918381605",621385
